materialID;netValue;orderID;year;item
63149307845;8882.52;28f63e96-80a7-4a5e-a832-76d9cf51906e;2018;30
52902942821;4736.32;28f63e96-80a7-4a5e-a832-76d9cf51906e;2018;40
51197254518;1499.62;28f63e96-80a7-4a5e-a832-76d9cf51906e;2018;50
12953196312;535.84;28f63e96-80a7-4a5e-a832-76d9cf51906e;2018;60
11691399191;3825.6;2226546d-086f-4ae5-a958-24ee19897c66;2017;10
87352686850;1931.98;2226546d-086f-4ae5-a958-24ee19897c66;2017;20
78335839510;6768.16;2226546d-086f-4ae5-a958-24ee19897c66;2017;30
31016228020;2923.95;2226546d-086f-4ae5-a958-24ee19897c66;2017;40
52902942821;2368.16;2226546d-086f-4ae5-a958-24ee19897c66;2017;50
15972386457;633.76;2226546d-086f-4ae5-a958-24ee19897c66;2017;60
18355331596;2565.68;2226546d-086f-4ae5-a958-24ee19897c66;2017;70
39776788144;15728.58;2226546d-086f-4ae5-a958-24ee19897c66;2017;80
78335839510;5922.14;a87c9530-2206-4a94-ad64-f8f2489d6b80;2016;10
13595658925;8375.77;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;10
10525111307;1879.57;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;20
19054700369;300.95;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;30
15972386457;871.42;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;40
37663629774;5549.58;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;50
15029937152;3450.72;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;60
15029937152;287.56;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;70
51197254518;1499.62;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;80
19054700369;69.45;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;90
36609604070;1656.7;ee8410b1-1c83-4e1d-804c-24b33b4646b8;2019;100
11691399191;2104.08;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;10
37037154580;7471.56;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;20
11691399191;3251.76;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;30
39906521365;1098.79;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;40
69726393493;9853.2;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;50
30691964873;3657.68;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;60
80248601958;2709.92;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;70
69726393493;703.8;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;80
39776788144;10485.72;797070cb-f171-45ca-a5f4-3c3a9b09f792;2017;90
18145253826;2333.4;cd9e3b3e-a78c-42b0-8519-3853deae3e70;2017;10
37037154580;5603.67;541e4bdd-8f18-4df2-8d05-4070a6d53227;2019;10
52902942821;2368.16;541e4bdd-8f18-4df2-8d05-4070a6d53227;2019;20
70956280930;1124.77;541e4bdd-8f18-4df2-8d05-4070a6d53227;2019;30
15029937152;1437.8;541e4bdd-8f18-4df2-8d05-4070a6d53227;2019;40
70956280930;1124.77;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;10
63149307845;11103.15;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;20
58027726905;9201.58;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;30
19054700369;208.35;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;40
15972386457;475.32;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;50
10525111307;341.74;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;60
31016228020;2339.16;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;70
19054700369;416.7;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;80
39776788144;14854.77;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;90
87352686850;1931.98;ef7ac54d-f731-4409-8729-a68d287d4a0d;2019;100
37663629774;9249.3;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;10
19054700369;324.1;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;20
39225093822;4254.47;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;30
39225093822;5801.55;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;40
70956280930;2249.54;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;50
11691399191;2104.08;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;60
52902942821;2368.16;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;70
38639604351;6230.67;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;80
31016228020;6432.69;681f863b-47b9-406a-8ee5-b3dbae19e828;2018;90
37663629774;9865.92;ca451552-b0da-4ff4-b8f6-c0c15894c4a9;2019;10
12953196312;1071.68;ca451552-b0da-4ff4-b8f6-c0c15894c4a9;2019;20
52902942821;2368.16;ca451552-b0da-4ff4-b8f6-c0c15894c4a9;2019;30
33274885875;1771.55;ca451552-b0da-4ff4-b8f6-c0c15894c4a9;2019;40
78335839510;1692.04;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;10
10525111307;341.74;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;20
80248601958;2709.92;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;30
80248601958;2709.92;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;40
52902942821;4736.32;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;50
10525111307;1708.7;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;60
78335839510;7614.18;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;70
63149307845;4441.26;968ff6b6-cf31-4580-9d97-6f21735b05c7;2017;80
15029937152;4313.4;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;10
87352686850;1931.98;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;20
39776788144;13107.15;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;30
33274885875;1417.24;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;40
13595658925;2204.15;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;50
37037154580;2490.52;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;60
51197254518;1499.62;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;70
33274885875;1417.24;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;80
70956280930;1124.77;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;90
11691399191;1530.24;b5ad13d4-cccd-4963-a110-adc36d1d1e17;2017;100
80248601958;2709.92;e6cd1c68-2665-4ecb-b52e-e2b2bc0056fe;2017;10
12953196312;1138.66;e6cd1c68-2665-4ecb-b52e-e2b2bc0056fe;2017;20
15029937152;5463.64;e6cd1c68-2665-4ecb-b52e-e2b2bc0056fe;2017;30
18355331596;4810.65;e6cd1c68-2665-4ecb-b52e-e2b2bc0056fe;2017;40
38639604351;1311.72;e6cd1c68-2665-4ecb-b52e-e2b2bc0056fe;2017;50
63149307845;4441.26;24d64c3a-555e-4f7c-b1be-901fd23026b1;2018;10
15972386457;237.66;24d64c3a-555e-4f7c-b1be-901fd23026b1;2018;20
55512522599;1287.5;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;10
31016228020;7017.48;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;20
39225093822;3480.93;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;30
52902942821;4736.32;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;40
31016228020;2339.16;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;50
70956280930;2249.54;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;60
37663629774;6782.82;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;70
39776788144;6116.67;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;80
69726393493;7038;a5ebb554-092f-4a97-839c-37a18a2437ab;2019;90
58027726905;9201.58;afb55b5b-a249-4b7c-b864-86d2831d53f1;2019;10
39776788144;15728.58;afb55b5b-a249-4b7c-b864-86d2831d53f1;2019;20
39776788144;873.81;afb55b5b-a249-4b7c-b864-86d2831d53f1;2019;30
19054700369;185.2;afb55b5b-a249-4b7c-b864-86d2831d53f1;2019;40
18145253826;2527.85;afb55b5b-a249-4b7c-b864-86d2831d53f1;2019;50
16292753683;4623.45;afb55b5b-a249-4b7c-b864-86d2831d53f1;2019;60
55512522599;1287.5;b4e1f843-7dea-4e7c-8259-12414cda626c;2016;10
51197254518;2999.24;b4e1f843-7dea-4e7c-8259-12414cda626c;2016;20
39776788144;12233.34;b4e1f843-7dea-4e7c-8259-12414cda626c;2016;30
36609604070;1656.7;b4e1f843-7dea-4e7c-8259-12414cda626c;2016;40
69726393493;6334.2;b4e1f843-7dea-4e7c-8259-12414cda626c;2016;50
38639604351;2951.37;c3c5994a-ba05-4347-b0a1-d5c08391d8ea;2019;10
69726393493;2111.4;c3c5994a-ba05-4347-b0a1-d5c08391d8ea;2019;20
10525111307;2221.31;c3c5994a-ba05-4347-b0a1-d5c08391d8ea;2019;30
70956280930;2249.54;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;10
13595658925;7494.11;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;20
52902942821;2368.16;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;30
15972386457;158.44;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;40
63149307845;1480.42;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;50
87352686850;1931.98;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;60
55512522599;2575;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;70
18355331596;5772.78;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;80
52902942821;2368.16;875133f1-78d4-4caf-b0ee-f88e3ea5af8d;2020;90
15029937152;2875.6;7db1ceb6-30b0-4047-89e1-faec50749611;2018;10
55512522599;2575;7db1ceb6-30b0-4047-89e1-faec50749611;2018;20
39776788144;13107.15;7db1ceb6-30b0-4047-89e1-faec50749611;2018;30
69726393493;3519;7db1ceb6-30b0-4047-89e1-faec50749611;2018;40
38639604351;1311.72;7db1ceb6-30b0-4047-89e1-faec50749611;2018;50
38639604351;3279.3;7db1ceb6-30b0-4047-89e1-faec50749611;2018;60
18355331596;4810.65;7db1ceb6-30b0-4047-89e1-faec50749611;2018;70
38639604351;1967.58;7db1ceb6-30b0-4047-89e1-faec50749611;2018;80
16292753683;2133.9;7db1ceb6-30b0-4047-89e1-faec50749611;2018;90
51197254518;1499.62;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;10
11691399191;3634.32;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;20
11691399191;1721.52;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;30
51197254518;2999.24;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;40
18355331596;4169.23;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;50
69726393493;9853.2;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;60
36609604070;1656.7;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;70
70956280930;1124.77;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;80
31016228020;4678.32;cafbf5ee-1c2d-4888-9594-795f1ea66825;2020;90
19054700369;324.1;1268e6dd-1575-43d4-becf-a159d834f481;2017;10
16292753683;1422.6;1268e6dd-1575-43d4-becf-a159d834f481;2017;20
38639604351;4263.09;1268e6dd-1575-43d4-becf-a159d834f481;2017;30
19054700369;370.4;1268e6dd-1575-43d4-becf-a159d834f481;2017;40
36609604070;3313.4;6b4ceca1-ceca-47a5-85c4-bacd10b81102;2016;10
80248601958;2709.92;6b4ceca1-ceca-47a5-85c4-bacd10b81102;2016;20
33274885875;5314.65;6b4ceca1-ceca-47a5-85c4-bacd10b81102;2016;30
37037154580;10584.71;6b4ceca1-ceca-47a5-85c4-bacd10b81102;2016;40
16292753683;3200.85;6b4ceca1-ceca-47a5-85c4-bacd10b81102;2016;50
51197254518;1499.62;6b4ceca1-ceca-47a5-85c4-bacd10b81102;2016;60
55512522599;1287.5;46f3e124-e086-4fed-b145-23bdd5fc0d3d;2016;10
52902942821;2368.16;46f3e124-e086-4fed-b145-23bdd5fc0d3d;2016;20
13595658925;5289.96;46f3e124-e086-4fed-b145-23bdd5fc0d3d;2016;30
37663629774;10482.54;46f3e124-e086-4fed-b145-23bdd5fc0d3d;2016;40
55512522599;2575;46f3e124-e086-4fed-b145-23bdd5fc0d3d;2016;50
37663629774;8632.68;8e5ae325-36c3-409f-a303-016cff1a546b;2019;10
12953196312;1205.64;8e5ae325-36c3-409f-a303-016cff1a546b;2019;20
18355331596;5452.07;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;10
18145253826;3694.55;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;20
30691964873;6858.15;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;30
18145253826;1166.7;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;40
37037154580;5603.67;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;50
39906521365;1498.35;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;60
39776788144;6116.67;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;70
15972386457;475.32;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;80
78335839510;5922.14;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;90
70956280930;1124.77;00ee6357-3199-42e7-8ed5-9ec30cc4908e;2016;100
12953196312;1272.62;6a0f05e7-08b2-4bb3-9fd7-e407ca6e9bb0;2017;10
15029937152;2012.92;6a0f05e7-08b2-4bb3-9fd7-e407ca6e9bb0;2017;20
15029937152;2012.92;6a0f05e7-08b2-4bb3-9fd7-e407ca6e9bb0;2017;30
51197254518;2999.24;6a0f05e7-08b2-4bb3-9fd7-e407ca6e9bb0;2017;40
15029937152;2875.6;6a0f05e7-08b2-4bb3-9fd7-e407ca6e9bb0;2017;50
10525111307;2904.79;6a0f05e7-08b2-4bb3-9fd7-e407ca6e9bb0;2017;60
80248601958;1354.96;6a0f05e7-08b2-4bb3-9fd7-e407ca6e9bb0;2017;70
18355331596;1924.26;8eec0b76-59be-48f8-be35-7b32a6b04566;2017;10
15029937152;2588.04;8eec0b76-59be-48f8-be35-7b32a6b04566;2017;20
55512522599;1287.5;8eec0b76-59be-48f8-be35-7b32a6b04566;2017;30
13595658925;8816.6;331a0aa2-6117-4a91-8e6c-dd8d571d2deb;2017;10
30691964873;4114.89;331a0aa2-6117-4a91-8e6c-dd8d571d2deb;2017;20
33274885875;1062.93;331a0aa2-6117-4a91-8e6c-dd8d571d2deb;2017;30
16292753683;1422.6;331a0aa2-6117-4a91-8e6c-dd8d571d2deb;2017;40
78335839510;846.02;331a0aa2-6117-4a91-8e6c-dd8d571d2deb;2017;50
87352686850;3863.96;73e14655-7daf-48b3-9d55-f63f1a7662f7;2017;10
16292753683;4623.45;73e14655-7daf-48b3-9d55-f63f1a7662f7;2017;20
15029937152;862.68;d98e57a4-d1cc-4a91-94d6-0bb7960fdc8f;2016;10
36609604070;1656.7;d98e57a4-d1cc-4a91-94d6-0bb7960fdc8f;2016;20
19054700369;463;d98e57a4-d1cc-4a91-94d6-0bb7960fdc8f;2016;30
39906521365;998.9;d98e57a4-d1cc-4a91-94d6-0bb7960fdc8f;2016;40
39225093822;6575.09;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;10
16292753683;3912.15;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;20
38639604351;4263.09;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;30
78335839510;8037.19;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;40
31016228020;4093.53;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;50
13595658925;881.66;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;60
38639604351;1967.58;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;70
69726393493;13372.2;3f8f49bb-1fb9-40c1-8618-fdf3475ce71d;2019;80
80248601958;2709.92;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;10
18145253826;1944.5;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;20
15029937152;4025.84;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;30
80248601958;1354.96;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;40
87352686850;3863.96;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;50
11691399191;1912.8;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;60
11691399191;2677.92;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;70
78335839510;1269.03;e40d874b-c1aa-45ef-ba0e-4556600c25c3;2018;80
55512522599;1287.5;089ad6ad-8829-4de3-8f2d-47d8d2cbe60b;2017;10
15972386457;1267.52;089ad6ad-8829-4de3-8f2d-47d8d2cbe60b;2017;20
70956280930;2249.54;089ad6ad-8829-4de3-8f2d-47d8d2cbe60b;2017;30
39906521365;1098.79;089ad6ad-8829-4de3-8f2d-47d8d2cbe60b;2017;40
58027726905;4600.79;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;10
10525111307;1537.83;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;20
80248601958;1354.96;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;30
18355331596;2886.39;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;40
31016228020;1754.37;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;50
87352686850;1931.98;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;60
36609604070;1656.7;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;70
11691399191;765.12;d50dd8e0-6532-4ead-8543-b5dd73e42545;2016;80
15972386457;1109.08;6e6ac586-1793-42b9-8b04-475c1e177896;2018;10
51197254518;1499.62;6e6ac586-1793-42b9-8b04-475c1e177896;2018;20
15972386457;950.64;cd9728df-fc31-45a4-b1db-6db2f58551a2;2018;10
80248601958;1354.96;cd9728df-fc31-45a4-b1db-6db2f58551a2;2018;20
55512522599;1287.5;cd9728df-fc31-45a4-b1db-6db2f58551a2;2018;30
78335839510;5922.14;cd9728df-fc31-45a4-b1db-6db2f58551a2;2018;40
55512522599;1287.5;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;10
58027726905;4600.79;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;20
36609604070;3313.4;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;30
37037154580;8094.19;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;40
52902942821;4736.32;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;50
31016228020;11111.01;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;60
80248601958;2709.92;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;70
10525111307;1025.22;4c518ef5-eedf-4863-a70f-ea75e19614b1;2017;80
10525111307;2904.79;77b95eac-2deb-400d-b6a8-d405a86c9466;2020;10
39776788144;1747.62;77b95eac-2deb-400d-b6a8-d405a86c9466;2020;20
10525111307;1366.96;77b95eac-2deb-400d-b6a8-d405a86c9466;2020;30
36609604070;1656.7;77b95eac-2deb-400d-b6a8-d405a86c9466;2020;40
37663629774;10482.54;77b95eac-2deb-400d-b6a8-d405a86c9466;2020;50
78335839510;3384.08;4d8f7d55-36f1-45b7-83ac-67860669dc68;2017;10
11691399191;191.28;4d8f7d55-36f1-45b7-83ac-67860669dc68;2017;20
33274885875;6023.27;4d8f7d55-36f1-45b7-83ac-67860669dc68;2017;30
55512522599;1287.5;4d8f7d55-36f1-45b7-83ac-67860669dc68;2017;40
18355331596;2886.39;1ca11291-80ae-4d1e-b26c-5c7d9e1c9601;2016;10
33274885875;2834.48;1ca11291-80ae-4d1e-b26c-5c7d9e1c9601;2016;20
31016228020;4093.53;1ca11291-80ae-4d1e-b26c-5c7d9e1c9601;2016;30
37663629774;11715.78;1ca11291-80ae-4d1e-b26c-5c7d9e1c9601;2016;40
52902942821;4736.32;2179906c-b25c-41cf-9c74-25a36ec6e851;2017;10
51197254518;2999.24;2179906c-b25c-41cf-9c74-25a36ec6e851;2017;20
10525111307;854.35;2179906c-b25c-41cf-9c74-25a36ec6e851;2017;30
19054700369;324.1;fb375dd1-7801-48ad-b906-21fc8c3527f1;2017;10
80248601958;2709.92;fb375dd1-7801-48ad-b906-21fc8c3527f1;2017;20
70956280930;2249.54;fb375dd1-7801-48ad-b906-21fc8c3527f1;2017;30
36609604070;1656.7;fb375dd1-7801-48ad-b906-21fc8c3527f1;2017;40
78335839510;6345.15;fb375dd1-7801-48ad-b906-21fc8c3527f1;2017;50
80248601958;2709.92;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;10
19054700369;254.65;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;20
38639604351;3935.16;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;30
18145253826;3305.65;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;40
39225093822;2320.62;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;50
30691964873;6400.94;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;60
52902942821;2368.16;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;70
16292753683;1422.6;c79ea3aa-8aa6-4aa2-b210-4a24490bca0f;2017;80
58027726905;4600.79;05f4b439-cfcd-4021-ac14-860ac7a25f1f;2019;10
33274885875;6023.27;05f4b439-cfcd-4021-ac14-860ac7a25f1f;2019;20
19054700369;185.2;05f4b439-cfcd-4021-ac14-860ac7a25f1f;2019;30
10525111307;854.35;05f4b439-cfcd-4021-ac14-860ac7a25f1f;2019;40
37663629774;8016.06;05f4b439-cfcd-4021-ac14-860ac7a25f1f;2019;50
37037154580;8094.19;05f4b439-cfcd-4021-ac14-860ac7a25f1f;2019;60
31016228020;2339.16;4caf80dc-bef3-48b2-9a13-5ab017fd7624;2018;10
37037154580;9339.45;4caf80dc-bef3-48b2-9a13-5ab017fd7624;2018;20
10525111307;3075.66;4caf80dc-bef3-48b2-9a13-5ab017fd7624;2018;30
39225093822;6575.09;4caf80dc-bef3-48b2-9a13-5ab017fd7624;2018;40
19054700369;439.85;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;10
51197254518;1499.62;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;20
78335839510;3384.08;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;30
39776788144;6990.48;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;40
37663629774;8016.06;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;50
39225093822;1547.08;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;60
33274885875;4251.72;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;70
11691399191;3634.32;21c867d2-b7c9-4d91-abaa-ca896344f77c;2019;80
15029937152;5751.2;03a86012-7c52-4061-9e0d-48bd898193d0;2019;10
87352686850;3863.96;03a86012-7c52-4061-9e0d-48bd898193d0;2019;20
58027726905;4600.79;03a86012-7c52-4061-9e0d-48bd898193d0;2019;30
15029937152;1437.8;03a86012-7c52-4061-9e0d-48bd898193d0;2019;40
37663629774;10482.54;03a86012-7c52-4061-9e0d-48bd898193d0;2019;50
58027726905;4600.79;03a86012-7c52-4061-9e0d-48bd898193d0;2019;60
15029937152;3163.16;03a86012-7c52-4061-9e0d-48bd898193d0;2019;70
10525111307;1708.7;d0ecef1e-9dee-438f-bb55-991a7ee32234;2018;10
70956280930;1124.77;3e67d953-bafc-4e08-b998-b564fa9762c0;2018;10
36609604070;3313.4;3e67d953-bafc-4e08-b998-b564fa9762c0;2018;20
70956280930;1124.77;d3c5a1d6-2b64-4b10-9cff-07d03d9ff178;2017;10
16292753683;1422.6;d3c5a1d6-2b64-4b10-9cff-07d03d9ff178;2017;20
18145253826;2722.3;d3c5a1d6-2b64-4b10-9cff-07d03d9ff178;2017;30
16292753683;2845.2;d3c5a1d6-2b64-4b10-9cff-07d03d9ff178;2017;40
63149307845;8142.31;d3c5a1d6-2b64-4b10-9cff-07d03d9ff178;2017;50
78335839510;6768.16;d3c5a1d6-2b64-4b10-9cff-07d03d9ff178;2017;60
38639604351;2951.37;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;10
33274885875;1062.93;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;20
36609604070;3313.4;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;30
58027726905;9201.58;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;40
55512522599;2575;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;50
70956280930;1124.77;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;60
37037154580;4981.04;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;70
11691399191;3251.76;ed316d4a-36b9-43fa-b8ba-746e99788a1f;2020;80
39225093822;2320.62;24389999-9b10-4f9b-8a53-9c9627360fe4;2020;10
58027726905;9201.58;24389999-9b10-4f9b-8a53-9c9627360fe4;2020;20
19054700369;393.55;24389999-9b10-4f9b-8a53-9c9627360fe4;2020;30
70956280930;2249.54;045a4b65-262f-4134-aeb9-ae1da725c687;2019;10
39776788144;14854.77;045a4b65-262f-4134-aeb9-ae1da725c687;2019;20
78335839510;1692.04;045a4b65-262f-4134-aeb9-ae1da725c687;2019;30
16292753683;1422.6;296da886-c3e5-4457-a477-afb2a514ed6d;2016;10
37037154580;3735.78;296da886-c3e5-4457-a477-afb2a514ed6d;2016;20
12953196312;803.76;296da886-c3e5-4457-a477-afb2a514ed6d;2016;30
10525111307;2050.44;0c0f8d1c-0cb3-4103-97de-557aba21ff67;2019;10
15029937152;4025.84;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;10
51197254518;1499.62;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;20
52902942821;2368.16;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;30
11691399191;2869.2;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;40
30691964873;457.21;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;50
39776788144;11359.53;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;60
31016228020;1754.37;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;70
30691964873;2286.05;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;80
39225093822;3867.7;757a1688-7b14-4a8c-9eb9-c8c34676102c;2019;90
39225093822;6188.32;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;10
16292753683;5334.75;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;20
37037154580;4358.41;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;30
15972386457;396.1;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;40
37037154580;4981.04;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;50
70956280930;1124.77;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;60
10525111307;3246.53;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;70
78335839510;3384.08;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;80
18145253826;2333.4;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;90
78335839510;5076.12;7056fdf7-a362-4cd7-bd5f-4ec5f8db9617;2019;100
30691964873;5029.31;407c932e-6e45-477b-93a4-c20acae7048e;2019;10
36609604070;3313.4;407c932e-6e45-477b-93a4-c20acae7048e;2019;20
18145253826;583.35;407c932e-6e45-477b-93a4-c20acae7048e;2019;30
37663629774;5549.58;407c932e-6e45-477b-93a4-c20acae7048e;2019;40
69726393493;3519;407c932e-6e45-477b-93a4-c20acae7048e;2019;50
